ISSUE_DATE;FLIGHT_DATE_LOC;PAX_TYPE;REVENUE_AMOUNT;ORIG_CITY_CODE;DEST_CITY_CODE;ROUTE_FLIGHT_TYPE;FFP_FLAG;SALE_TYPE
12.04.2022 0:00;13.04.2022 0:00;AD;640;OVB;MOW;ВВЛ;;OFFLINE
30.03.2022 0:00;03.04.2022 0:00;AD;770;MRV;OVB;ВВЛ;;OFFLINE
30.03.2022 0:00;01.04.2022 0:00;AD;460;MCX;OVB;ВВЛ;;OFFLINE
30.03.2022 0:00;20.04.2022 0:00;AD;210;MOW;PEZ;ВВЛ;;ONLINE
08.04.2022 0:00;11.04.2022 0:00;AD;390;GRV;MOW;ВВЛ;;ONLINE
06.04.2022 0:00;16.04.2022 0:00;AD;880;BQS;OVB;ВВЛ;FFP;OFFLINE
19.04.2022 0:00;21.04.2022 0:00;AD;500;OSS;MOW;МВЛ;;OFFLINE
28.03.2022 0:00;01.04.2022 0:00;AD;560;MOW;TOF;ВВЛ;FFP;ONLINE
08.04.2022 0:00;10.04.2022 0:00;AD;920;GDX;OVB;ВВЛ;FFP;ONLINE
01.04.2022 0:00;03.04.2022 0:00;AD;610;MOW;RGK;ВВЛ;;OFFLINE
02.04.2022 0:00;04.04.2022 0:00;AD;480;OVB;VVO;ВВЛ;FFP;OFFLINE
04.04.2022 0:00;11.04.2022 0:00;AD;530;OVB;LED;ВВЛ;FFP;OFFLINE
30.03.2022 0:00;28.04.2022 0:00;CHD;290;CEK;MOW;ВВЛ;;ONLINE
04.04.2022 0:00;06.04.2022 0:00;CHD;340;OMS;MOW;ВВЛ;;ONLINE
08.04.2022 0:00;18.04.2022 0:00;AD;280;KJA;OVB;ВВЛ;;OFFLINE
08.04.2022 0:00;13.04.2022 0:00;AD;200;KJA;OVB;ВВЛ;FFP;ONLINE
08.04.2022 0:00;13.04.2022 0:00;AD;380;UFA;MOW;ВВЛ;;OFFLINE
08.04.2022 0:00;13.04.2022 0:00;AD;380;OVB;PEE;ВВЛ;FFP;ONLINE
12.04.2022 0:00;16.04.2022 0:00;AD;390;MOW;OSS;МВЛ;;OFFLINE
18.04.2022 0:00;19.04.2022 0:00;AD;610;NER;OVB;ВВЛ;;OFFLINE
08.04.2022 0:00;11.04.2022 0:00;AD;490;OVB;MOW;ВВЛ;;OFFLINE
04.04.2022 0:00;11.04.2022 0:00;AD;370;SVX;MOW;ВВЛ;;OFFLINE
08.04.2022 0:00;09.04.2022 0:00;AD;630;NJC;MOW;ВВЛ;;ONLINE
30.03.2022 0:00;03.04.2022 0:00;AD;410;MOW;UFA;ВВЛ;;ONLINE
07.04.2022 0:00;29.04.2022 0:00;AD;730;NUX;MOW;ВВЛ;;OFFLINE
05.04.2022 0:00;06.04.2022 0:00;AD;280;PEZ;MOW;ВВЛ;FFP;ONLINE
11.04.2022 0:00;29.04.2022 0:00;AD;650;NUX;MOW;ВВЛ;;OFFLINE
28.03.2022 0:00;08.04.2022 0:00;AD;500;MOW;DXB;МВЛ;FFP;ONLINE
05.04.2022 0:00;21.04.2022 0:00;AD;730;OVB;NSK;ВВЛ;;OFFLINE
06.04.2022 0:00;08.04.2022 0:00;AD;440;PEE;OVB;ВВЛ;;OFFLINE
04.04.2022 0:00;27.04.2022 0:00;AD;410;OVB;DYU;МВЛ;;ONLINE
29.03.2022 0:00;09.04.2022 0:00;AD;350;OVB;KJA;ВВЛ;FFP;OFFLINE
04.04.2022 0:00;12.04.2022 0:00;AD;390;OVB;OSS;МВЛ;;OFFLINE
25.03.2022 0:00;07.04.2022 0:00;AD;470;LED;OVB;ВВЛ;;OFFLINE
04.04.2022 0:00;04.04.2022 0:00;AD;580;MOW;OVB;ВВЛ;;OFFLINE
08.04.2022 0:00;13.04.2022 0:00;AD;400;PEE;MOW;ВВЛ;FFP;ONLINE
30.03.2022 0:00;08.04.2022 0:00;AD;500;MOW;OVB;ВВЛ;FFP;OFFLINE
08.04.2022 0:00;30.04.2022 0:00;AD;310;PEE;OVB;ВВЛ;FFP;OFFLINE
28.03.2022 0:00;08.04.2022 0:00;CHD;270;VOG;MOW;ВВЛ;;OFFLINE
05.04.2022 0:00;13.04.2022 0:00;AD;490;MOW;BAX;ВВЛ;FFP;OFFLINE
11.04.2022 0:00;20.04.2022 0:00;AD;340;UFA;MOW;ВВЛ;;OFFLINE
25.03.2022 0:00;13.04.2022 0:00;CHD;500;MOW;OVB;ВВЛ;FFP;ONLINE
08.04.2022 0:00;17.04.2022 0:00;AD;410;LED;OVB;ВВЛ;FFP;ONLINE
07.04.2022 0:00;26.04.2022 0:00;AD;560;OSS;OVB;МВЛ;;OFFLINE
30.03.2022 0:00;04.04.2022 0:00;AD;400;HTA;OVB;ВВЛ;;ONLINE
04.04.2022 0:00;19.04.2022 0:00;AD;480;MCX;MOW;ВВЛ;;OFFLINE
30.03.2022 0:00;06.04.2022 0:00;AD;260;ABA;OVB;ВВЛ;FFP;ONLINE
08.04.2022 0:00;20.04.2022 0:00;AD;320;KZN;MOW;ВВЛ;FFP;ONLINE
24.03.2022 0:00;02.04.2022 0:00;AD;340;UFA;MOW;ВВЛ;FFP;ONLINE
22.04.2022 0:00;26.04.2022 0:00;AD;390;KZN;MOW;ВВЛ;FFP;OFFLINE
04.04.2022 0:00;07.04.2022 0:00;AD;470;KZN;OVB;ВВЛ;;ONLINE
06.04.2022 0:00;22.04.2022 0:00;INF;0;IKT;OVB;ВВЛ;;OFFLINE
31.03.2022 0:00;06.04.2022 0:00;AD;560;OVB;TLK;ВВЛ;;OFFLINE
30.03.2022 0:00;19.04.2022 0:00;AD;460;TOF;MOW;ВВЛ;;ONLINE
30.03.2022 0:00;08.04.2022 0:00;CHD;370;MOW;KGD;ВВЛ;;ONLINE
16.04.2022 0:00;24.04.2022 0:00;CHD;430;MRV;MOW;ВВЛ;;OFFLINE
04.04.2022 0:00;11.04.2022 0:00;AD;480;AER;MOW;ВВЛ;;ONLINE
04.04.2022 0:00;17.04.2022 0:00;AD;180;OVB;NOZ;ВВЛ;FFP;ONLINE
25.03.2022 0:00;06.04.2022 0:00;AD;690;IKT;LED;ВВЛ;;OFFLINE
04.04.2022 0:00;09.04.2022 0:00;AD;1090;BQS;MOW;ВВЛ;FFP;OFFLINE
04.04.2022 0:00;08.04.2022 0:00;AD;540;OMS;MOW;ВВЛ;FFP;OFFLINE
30.03.2022 0:00;03.04.2022 0:00;AD;290;VOG;MOW;ВВЛ;;OFFLINE
04.04.2022 0:00;15.04.2022 0:00;AD;1050;KHV;OVB;ВВЛ;FFP;OFFLINE
08.04.2022 0:00;12.04.2022 0:00;AD;410;OGZ;MOW;ВВЛ;;ONLINE
05.04.2022 0:00;14.04.2022 0:00;AD;340;NSK;OVB;ВВЛ;;OFFLINE
29.03.2022 0:00;01.04.2022 0:00;AD;690;OVB;NSK;ВВЛ;;OFFLINE
19.03.2022 0:00;13.04.2022 0:00;AD;340;UFA;MOW;ВВЛ;;ONLINE
04.04.2022 0:00;06.04.2022 0:00;AD;370;IKT;OVB;ВВЛ;FFP;ONLINE
20.04.2022 0:00;23.04.2022 0:00;AD;160;RTW;MOW;ВВЛ;FFP;ONLINE
23.04.2022 0:00;23.04.2022 0:00;AD;650;MOW;KJA;ВВЛ;FFP;ONLINE
15.04.2022 0:00;28.04.2022 0:00;AD;360;CEK;MOW;ВВЛ;FFP;ONLINE
15.04.2022 0:00;25.04.2022 0:00;AD;620;KHV;OVB;ВВЛ;;OFFLINE
27.04.2022 0:00;29.04.2022 0:00;AD;240;MOW;LED;ВВЛ;;ONLINE
27.04.2022 0:00;29.04.2022 0:00;AD;470;NUX;OVB;ВВЛ;;ONLINE
23.04.2022 0:00;27.04.2022 0:00;AD;560;VVO;OVB;ВВЛ;FFP;ONLINE
14.04.2022 0:00;18.04.2022 0:00;AD;380;GRV;MOW;ВВЛ;FFP;ONLINE
21.04.2022 0:00;27.04.2022 0:00;AD;700;HTA;MOW;ВВЛ;;ONLINE
22.04.2022 0:00;23.04.2022 0:00;AD;360;MOW;KZN;ВВЛ;;OFFLINE
23.04.2022 0:00;25.04.2022 0:00;AD;270;MOW;PEZ;ВВЛ;FFP;ONLINE
22.04.2022 0:00;27.04.2022 0:00;AD;690;MOW;OMS;ВВЛ;;OFFLINE
20.04.2022 0:00;26.04.2022 0:00;AD;360;MOW;PEE;ВВЛ;;OFFLINE
15.04.2022 0:00;18.04.2022 0:00;AD;510;OVB;MOW;ВВЛ;FFP;ONLINE
21.04.2022 0:00;21.04.2022 0:00;AD;240;LED;MOW;ВВЛ;FFP;ONLINE
21.04.2022 0:00;23.04.2022 0:00;AD;500;OVB;MOW;ВВЛ;FFP;ONLINE
27.04.2022 0:00;27.04.2022 0:00;AD;320;MOW;PEZ;ВВЛ;FFP;ONLINE
21.04.2022 0:00;26.04.2022 0:00;AD;190;KJA;OVB;ВВЛ;FFP;ONLINE
15.04.2022 0:00;19.04.2022 0:00;AD;300;KUF;MOW;ВВЛ;FFP;ONLINE
27.04.2022 0:00;28.04.2022 0:00;AD;790;NER;MOW;ВВЛ;FFP;OFFLINE
19.04.2022 0:00;27.04.2022 0:00;AD;470;OVB;PEE;ВВЛ;;OFFLINE
15.04.2022 0:00;15.04.2022 0:00;AD;510;MOW;LED;ВВЛ;FFP;ONLINE
21.04.2022 0:00;21.04.2022 0:00;AD;640;MOW;OGZ;ВВЛ;;OFFLINE
15.04.2022 0:00;20.04.2022 0:00;AD;320;MOW;VOG;ВВЛ;FFP;ONLINE
15.04.2022 0:00;15.04.2022 0:00;AD;500;MOW;LBD;МВЛ;;ONLINE
21.04.2022 0:00;30.04.2022 0:00;AD;560;IKT;MOW;ВВЛ;;ONLINE
21.04.2022 0:00;29.04.2022 0:00;AD;340;KUF;MOW;ВВЛ;FFP;ONLINE
27.04.2022 0:00;29.04.2022 0:00;AD;320;MOW;PEZ;ВВЛ;FFP;ONLINE
23.04.2022 0:00;28.04.2022 0:00;AD;260;MOW;LED;ВВЛ;;ONLINE
15.04.2022 0:00;18.04.2022 0:00;AD;380;MOW;SVX;ВВЛ;FFP;ONLINE
22.04.2022 0:00;28.04.2022 0:00;AD;790;MOW;YKS;ВВЛ;;OFFLINE
15.04.2022 0:00;16.04.2022 0:00;AD;410;LED;MOW;ВВЛ;;OFFLINE
25.04.2022 0:00;26.04.2022 0:00;AD;620;LED;OVB;ВВЛ;;OFFLINE
18.04.2022 0:00;26.04.2022 0:00;AD;600;OVB;BQS;ВВЛ;FFP;OFFLINE
25.04.2022 0:00;29.04.2022 0:00;AD;900;BQS;OVB;ВВЛ;FFP;ONLINE
27.04.2022 0:00;27.04.2022 0:00;AD;450;KUF;MOW;ВВЛ;;ONLINE
27.04.2022 0:00;28.04.2022 0:00;AD;720;MOW;GRV;ВВЛ;;OFFLINE
19.04.2022 0:00;24.04.2022 0:00;AD;650;OSS;OVB;МВЛ;;OFFLINE
15.04.2022 0:00;28.04.2022 0:00;AD;300;MOW;KUF;ВВЛ;;OFFLINE
15.04.2022 0:00;21.04.2022 0:00;AD;630;KJA;MOW;ВВЛ;;ONLINE
20.04.2022 0:00;21.04.2022 0:00;AD;240;ASF;MOW;ВВЛ;FFP;ONLINE
21.04.2022 0:00;26.04.2022 0:00;AD;440;MOW;TOF;ВВЛ;FFP;ONLINE
28.04.2022 0:00;29.04.2022 0:00;AD;250;LED;MOW;ВВЛ;;ONLINE
16.04.2022 0:00;20.04.2022 0:00;AD;440;OVB;KJA;ВВЛ;;ONLINE
26.04.2022 0:00;27.04.2022 0:00;AD;810;MOW;NER;ВВЛ;;OFFLINE
22.04.2022 0:00;24.04.2022 0:00;AD;890;BQS;MOW;ВВЛ;FFP;ONLINE
16.04.2022 0:00;28.04.2022 0:00;AD;260;MOW;KUF;ВВЛ;;ONLINE
24.04.2022 0:00;26.04.2022 0:00;AD;370;ASF;MOW;ВВЛ;;OFFLINE
25.04.2022 0:00;25.04.2022 0:00;AD;160;MOW;LED;ВВЛ;FFP;ONLINE
21.04.2022 0:00;22.04.2022 0:00;AD;340;PEZ;MOW;ВВЛ;FFP;OFFLINE
22.04.2022 0:00;25.04.2022 0:00;AD;280;LED;MOW;ВВЛ;;OFFLINE
22.04.2022 0:00;24.04.2022 0:00;AD;590;MMK;MOW;ВВЛ;FFP;ONLINE
22.04.2022 0:00;24.04.2022 0:00;AD;730;OVB;AER;ВВЛ;FFP;ONLINE
22.04.2022 0:00;27.04.2022 0:00;AD;870;BQS;OVB;ВВЛ;;OFFLINE
21.04.2022 0:00;23.04.2022 0:00;AD;390;MOW;LED;ВВЛ;FFP;ONLINE
21.04.2022 0:00;22.04.2022 0:00;AD;340;MOW;LED;ВВЛ;;ONLINE
29.04.2022 0:00;30.04.2022 0:00;AD;710;OVB;YKS;ВВЛ;;OFFLINE
16.04.2022 0:00;29.04.2022 0:00;AD;530;MOW;OGZ;ВВЛ;FFP;ONLINE
25.04.2022 0:00;29.04.2022 0:00;AD;390;OVB;KJA;ВВЛ;;OFFLINE
28.04.2022 0:00;29.04.2022 0:00;AD;380;ASF;MOW;ВВЛ;FFP;ONLINE
28.04.2022 0:00;29.04.2022 0:00;AD;430;MOW;OGZ;ВВЛ;FFP;ONLINE
25.04.2022 0:00;27.04.2022 0:00;AD;410;UFA;MOW;ВВЛ;FFP;ONLINE
25.04.2022 0:00;27.04.2022 0:00;AD;600;OVB;AER;ВВЛ;FFP;ONLINE
16.04.2022 0:00;21.04.2022 0:00;AD;580;OVB;NSK;ВВЛ;FFP;ONLINE
22.04.2022 0:00;22.04.2022 0:00;AD;390;MOW;KUF;ВВЛ;;ONLINE
25.04.2022 0:00;28.04.2022 0:00;AD;380;MRV;MOW;ВВЛ;;OFFLINE
17.04.2022 0:00;27.04.2022 0:00;AD;400;MOW;GRV;ВВЛ;;OFFLINE
17.04.2022 0:00;21.04.2022 0:00;AD;510;MOW;OVB;ВВЛ;;OFFLINE
22.04.2022 0:00;28.04.2022 0:00;AD;730;MOW;AER;ВВЛ;FFP;ONLINE
25.04.2022 0:00;30.04.2022 0:00;AD;230;LED;MOW;ВВЛ;FFP;ONLINE
17.04.2022 0:00;17.04.2022 0:00;AD;510;KZN;MOW;ВВЛ;;ONLINE
20.04.2022 0:00;21.04.2022 0:00;AD;770;OVB;MOW;ВВЛ;;OFFLINE
17.04.2022 0:00;18.04.2022 0:00;AD;300;MOW;KZN;ВВЛ;;ONLINE
22.04.2022 0:00;24.04.2022 0:00;AD;430;MOW;OGZ;ВВЛ;;OFFLINE
23.04.2022 0:00;29.04.2022 0:00;AD;760;UUD;MOW;ВВЛ;FFP;ONLINE
23.04.2022 0:00;28.04.2022 0:00;AD;260;MOW;LED;ВВЛ;;ONLINE
17.04.2022 0:00;22.04.2022 0:00;AD;360;OVB;UUD;ВВЛ;FFP;ONLINE
23.04.2022 0:00;26.04.2022 0:00;AD;350;GRV;MOW;ВВЛ;;OFFLINE
23.04.2022 0:00;28.04.2022 0:00;AD;480;MOW;AER;ВВЛ;;ONLINE
18.04.2022 0:00;20.04.2022 0:00;AD;590;MOW;NUX;ВВЛ;;ONLINE
26.04.2022 0:00;30.04.2022 0:00;AD;320;KUF;MOW;ВВЛ;;ONLINE
22.04.2022 0:00;25.04.2022 0:00;AD;430;BTK;OVB;ВВЛ;;OFFLINE
17.04.2022 0:00;22.04.2022 0:00;AD;610;MOW;AER;ВВЛ;;ONLINE
23.04.2022 0:00;26.04.2022 0:00;AD;720;BQS;MOW;ВВЛ;FFP;OFFLINE
18.04.2022 0:00;26.04.2022 0:00;AD;720;GDX;OVB;ВВЛ;;OFFLINE
18.04.2022 0:00;19.04.2022 0:00;AD;360;MOW;PEE;ВВЛ;;OFFLINE
18.04.2022 0:00;21.04.2022 0:00;AD;530;OSS;MOW;МВЛ;;OFFLINE
23.04.2022 0:00;28.04.2022 0:00;AD;600;OVB;BTK;ВВЛ;FFP;ONLINE
18.04.2022 0:00;19.04.2022 0:00;AD;350;MOW;KUF;ВВЛ;;OFFLINE
18.04.2022 0:00;25.04.2022 0:00;AD;360;MOW;GOJ;ВВЛ;FFP;ONLINE
18.04.2022 0:00;19.04.2022 0:00;AD;280;KZN;MOW;ВВЛ;FFP;ONLINE
19.04.2022 0:00;27.04.2022 0:00;AD;580;OVB;MOW;ВВЛ;FFP;OFFLINE
23.04.2022 0:00;26.04.2022 0:00;INF;0;LED;MOW;ВВЛ;;ONLINE
26.04.2022 0:00;27.04.2022 0:00;AD;420;MOW;SVX;ВВЛ;;ONLINE
21.04.2022 0:00;25.04.2022 0:00;AD;310;KZN;MOW;ВВЛ;FFP;OFFLINE
24.04.2022 0:00;25.04.2022 0:00;AD;290;LED;MOW;ВВЛ;;ONLINE
27.04.2022 0:00;30.04.2022 0:00;AD;460;MOW;LED;ВВЛ;;ONLINE
23.04.2022 0:00;23.04.2022 0:00;AD;310;KZN;MOW;ВВЛ;;OFFLINE
24.04.2022 0:00;29.04.2022 0:00;AD;460;MOW;KJA;ВВЛ;FFP;ONLINE
26.04.2022 0:00;27.04.2022 0:00;AD;620;MOW;KEJ;ВВЛ;;OFFLINE
24.04.2022 0:00;24.04.2022 0:00;AD;310;LED;MOW;ВВЛ;;ONLINE
26.04.2022 0:00;26.04.2022 0:00;AD;640;OSS;OVB;МВЛ;;ONLINE
24.04.2022 0:00;25.04.2022 0:00;AD;340;VOG;MOW;ВВЛ;;ONLINE
19.04.2022 0:00;20.04.2022 0:00;CHD;500;MOW;AER;ВВЛ;;ONLINE
18.04.2022 0:00;25.04.2022 0:00;AD;520;OSS;MOW;МВЛ;;ONLINE
23.04.2022 0:00;28.04.2022 0:00;AD;580;ABA;MOW;ВВЛ;FFP;ONLINE
23.04.2022 0:00;27.04.2022 0:00;AD;490;AER;MOW;ВВЛ;;ONLINE
29.04.2022 0:00;30.04.2022 0:00;AD;720;NUX;MOW;ВВЛ;;ONLINE
18.04.2022 0:00;23.04.2022 0:00;AD;540;OVB;AER;ВВЛ;FFP;ONLINE
20.04.2022 0:00;29.04.2022 0:00;AD;420;OVB;SVX;ВВЛ;;ONLINE
19.04.2022 0:00;21.04.2022 0:00;AD;300;MOW;KUF;ВВЛ;;OFFLINE
19.04.2022 0:00;20.04.2022 0:00;AD;390;SVX;OVB;ВВЛ;FFP;ONLINE
25.04.2022 0:00;30.04.2022 0:00;AD;410;MOW;KZN;ВВЛ;FFP;ONLINE
26.04.2022 0:00;29.04.2022 0:00;AD;450;CEK;OVB;ВВЛ;FFP;ONLINE
27.04.2022 0:00;30.04.2022 0:00;AD;770;OVB;MOW;ВВЛ;;OFFLINE
27.04.2022 0:00;30.04.2022 0:00;AD;640;MOW;UFA;ВВЛ;FFP;OFFLINE
26.04.2022 0:00;27.04.2022 0:00;AD;320;PEE;MOW;ВВЛ;;ONLINE
19.04.2022 0:00;27.04.2022 0:00;AD;490;OVB;GRV;ВВЛ;;ONLINE
21.04.2022 0:00;22.04.2022 0:00;AD;80;OVB;NOZ;ВВЛ;FFP;ONLINE
19.04.2022 0:00;30.04.2022 0:00;AD;680;IKT;MOW;ВВЛ;;ONLINE
25.04.2022 0:00;27.04.2022 0:00;AD;430;MOW;MRV;ВВЛ;;OFFLINE
25.04.2022 0:00;28.04.2022 0:00;AD;370;ASF;MOW;ВВЛ;;ONLINE
19.04.2022 0:00;27.04.2022 0:00;AD;290;OVB;KJA;ВВЛ;;OFFLINE
19.04.2022 0:00;23.04.2022 0:00;INF;0;MOW;GRV;ВВЛ;;OFFLINE
20.04.2022 0:00;24.04.2022 0:00;AD;730;LED;MOW;ВВЛ;FFP;ONLINE
20.04.2022 0:00;20.04.2022 0:00;AD;350;MOW;LED;ВВЛ;;ONLINE
20.04.2022 0:00;26.04.2022 0:00;AD;290;VOG;MOW;ВВЛ;;ONLINE
27.04.2022 0:00;29.04.2022 0:00;AD;600;OVB;MOW;ВВЛ;FFP;ONLINE
19.04.2022 0:00;22.04.2022 0:00;AD;720;MOW;YKS;ВВЛ;FFP;ONLINE
19.04.2022 0:00;23.04.2022 0:00;AD;440;CEK;MOW;ВВЛ;FFP;ONLINE
26.04.2022 0:00;26.04.2022 0:00;AD;360;MOW;KZN;ВВЛ;;OFFLINE
28.04.2022 0:00;28.04.2022 0:00;AD;420;AER;MOW;ВВЛ;FFP;OFFLINE
20.04.2022 0:00;30.04.2022 0:00;AD;700;AER;IKT;ВВЛ;FFP;ONLINE
26.04.2022 0:00;29.04.2022 0:00;AD;430;MOW;MRV;ВВЛ;;OFFLINE
20.04.2022 0:00;23.04.2022 0:00;AD;550;MOW;UFA;ВВЛ;;OFFLINE
25.04.2022 0:00;27.04.2022 0:00;AD;390;KUF;MOW;ВВЛ;;ONLINE
23.04.2022 0:00;26.04.2022 0:00;AD;270;MOW;GOJ;ВВЛ;FFP;OFFLINE
20.04.2022 0:00;23.04.2022 0:00;AD;520;MOW;MMK;ВВЛ;;ONLINE
20.04.2022 0:00;23.04.2022 0:00;AD;560;MOW;GRV;ВВЛ;;ONLINE
26.04.2022 0:00;27.04.2022 0:00;AD;440;MOW;ASF;ВВЛ;;OFFLINE
26.04.2022 0:00;27.04.2022 0:00;AD;450;MOW;VOG;ВВЛ;;OFFLINE
20.04.2022 0:00;29.04.2022 0:00;AD;570;MOW;NJC;ВВЛ;;OFFLINE
20.04.2022 0:00;30.04.2022 0:00;AD;310;MOW;KZN;ВВЛ;;ONLINE
21.04.2022 0:00;25.04.2022 0:00;AD;430;ASF;MOW;ВВЛ;;OFFLINE
27.04.2022 0:00;28.04.2022 0:00;AD;810;OVB;MOW;ВВЛ;;ONLINE
21.04.2022 0:00;26.04.2022 0:00;AD;470;MOW;MRV;ВВЛ;FFP;ONLINE
21.04.2022 0:00;25.04.2022 0:00;AD;730;OVB;BQS;ВВЛ;;OFFLINE
30.04.2022 0:00;30.04.2022 0:00;AD;300;PEE;MOW;ВВЛ;FFP;ONLINE
22.04.2022 0:00;23.04.2022 0:00;AD;300;MOW;VOG;ВВЛ;;OFFLINE
22.04.2022 0:00;24.04.2022 0:00;AD;220;OVB;KJA;ВВЛ;;OFFLINE
20.04.2022 0:00;28.04.2022 0:00;AD;380;RTW;MOW;ВВЛ;FFP;ONLINE
21.04.2022 0:00;26.04.2022 0:00;AD;310;OVB;BTK;ВВЛ;FFP;OFFLINE
26.04.2022 0:00;27.04.2022 0:00;AD;270;KUF;MOW;ВВЛ;;OFFLINE
21.04.2022 0:00;22.04.2022 0:00;AD;470;MOW;KEJ;ВВЛ;FFP;ONLINE
29.04.2022 0:00;30.04.2022 0:00;AD;340;MOW;LED;ВВЛ;;OFFLINE
27.04.2022 0:00;30.04.2022 0:00;AD;440;MOW;ASF;ВВЛ;;ONLINE
28.04.2022 0:00;29.04.2022 0:00;AD;550;BAX;MOW;ВВЛ;;ONLINE
27.04.2022 0:00;28.04.2022 0:00;AD;770;OVB;MOW;ВВЛ;;ONLINE
21.04.2022 0:00;21.04.2022 0:00;AD;410;UFA;MOW;ВВЛ;;ONLINE
21.04.2022 0:00;25.04.2022 0:00;AD;400;PEE;MOW;ВВЛ;;ONLINE
27.04.2022 0:00;27.04.2022 0:00;AD;700;MOW;HTA;ВВЛ;;ONLINE
27.04.2022 0:00;30.04.2022 0:00;AD;390;MOW;LED;ВВЛ;FFP;ONLINE
25.04.2022 0:00;26.04.2022 0:00;AD;700;RGK;MOW;ВВЛ;;ONLINE
26.04.2022 0:00;30.04.2022 0:00;AD;460;AER;MOW;ВВЛ;FFP;ONLINE
21.04.2022 0:00;23.04.2022 0:00;AD;710;KEJ;MOW;ВВЛ;FFP;ONLINE
25.04.2022 0:00;26.04.2022 0:00;AD;560;MOW;OSS;МВЛ;;OFFLINE
22.04.2022 0:00;24.04.2022 0:00;AD;320;MOW;PEE;ВВЛ;;OFFLINE
23.04.2022 0:00;24.04.2022 0:00;AD;570;MOW;KEJ;ВВЛ;;ONLINE
25.04.2022 0:00;26.04.2022 0:00;AD;310;KZN;MOW;ВВЛ;FFP;OFFLINE
24.04.2022 0:00;26.04.2022 0:00;AD;760;MOW;YKS;ВВЛ;;ONLINE
24.04.2022 0:00;26.04.2022 0:00;AD;540;MOW;OVB;ВВЛ;;OFFLINE
28.04.2022 0:00;30.04.2022 0:00;AD;540;BQS;MOW;ВВЛ;FFP;ONLINE
22.04.2022 0:00;26.04.2022 0:00;AD;920;MOW;BQS;ВВЛ;;OFFLINE
25.04.2022 0:00;28.04.2022 0:00;AD;660;MOW;AER;ВВЛ;FFP;ONLINE
26.04.2022 0:00;29.04.2022 0:00;AD;430;AER;MOW;ВВЛ;FFP;ONLINE
22.04.2022 0:00;28.04.2022 0:00;AD;290;MOW;LED;ВВЛ;;ONLINE
25.04.2022 0:00;30.04.2022 0:00;AD;630;LED;OVB;ВВЛ;FFP;ONLINE
23.04.2022 0:00;25.04.2022 0:00;AD;460;SVX;MOW;ВВЛ;;OFFLINE
23.04.2022 0:00;27.04.2022 0:00;AD;350;MCX;MOW;ВВЛ;;ONLINE
24.04.2022 0:00;30.04.2022 0:00;AD;580;OSS;MOW;МВЛ;;OFFLINE
24.04.2022 0:00;29.04.2022 0:00;AD;330;MOW;MMK;ВВЛ;FFP;ONLINE
25.04.2022 0:00;29.04.2022 0:00;AD;500;MMK;MOW;ВВЛ;;OFFLINE
26.04.2022 0:00;28.04.2022 0:00;AD;480;MOW;MRV;ВВЛ;;OFFLINE
29.04.2022 0:00;30.04.2022 0:00;AD;850;MOW;BQS;ВВЛ;;ONLINE
26.04.2022 0:00;28.04.2022 0:00;AD;640;KHV;OVB;ВВЛ;;OFFLINE
23.04.2022 0:00;26.04.2022 0:00;AD;310;MOW;KZN;ВВЛ;;OFFLINE
30.04.2022 0:00;30.04.2022 0:00;AD;250;LED;MOW;ВВЛ;;ONLINE
23.04.2022 0:00;25.04.2022 0:00;AD;480;MRV;MOW;ВВЛ;FFP;ONLINE
23.04.2022 0:00;28.04.2022 0:00;AD;380;MOW;VOG;ВВЛ;;ONLINE
25.04.2022 0:00;28.04.2022 0:00;AD;480;NJC;MOW;ВВЛ;;ONLINE
27.04.2022 0:00;29.04.2022 0:00;AD;770;CEK;MOW;ВВЛ;;OFFLINE
25.03.2022 0:00;04.04.2022 0:00;AD;1010;BQS;MOW;ВВЛ;;OFFLINE
27.04.2022 0:00;29.04.2022 0:00;AD;330;KZN;MOW;ВВЛ;FFP;ONLINE
22.03.2022 0:00;18.04.2022 0:00;AD;830;UUS;OVB;ВВЛ;;OFFLINE
31.03.2022 0:00;09.04.2022 0:00;AD;640;SVX;MOW;ВВЛ;FFP;OFFLINE
29.03.2022 0:00;10.04.2022 0:00;AD;610;MOW;OVB;ВВЛ;;OFFLINE
04.04.2022 0:00;11.04.2022 0:00;AD;1920;OMS;MOW;ВВЛ;;OFFLINE
04.04.2022 0:00;08.04.2022 0:00;AD;770;GDX;OVB;ВВЛ;;OFFLINE
28.04.2022 0:00;29.04.2022 0:00;CHD;480;MOW;MCX;ВВЛ;;ONLINE
27.04.2022 0:00;28.04.2022 0:00;AD;310;KJA;UUD;ВВЛ;FFP;ONLINE
05.04.2022 0:00;12.04.2022 0:00;AD;750;OVB;NER;ВВЛ;;OFFLINE
06.04.2022 0:00;09.04.2022 0:00;AD;1710;MOW;OGZ;ВВЛ;;OFFLINE
30.03.2022 0:00;06.04.2022 0:00;AD;350;MOW;KUF;ВВЛ;FFP;OFFLINE
16.03.2022 0:00;08.04.2022 0:00;AD;550;MOW;TOF;ВВЛ;FFP;OFFLINE
28.03.2022 0:00;03.04.2022 0:00;AD;770;OVB;GDX;ВВЛ;FFP;OFFLINE
30.03.2022 0:00;14.04.2022 0:00;AD;900;OVB;BQS;ВВЛ;FFP;OFFLINE
06.04.2022 0:00;14.04.2022 0:00;AD;410;OMS;OVB;ВВЛ;;OFFLINE
